id,userid,username,createdDate,conversationId,tweetText,retweet,reply,like,quotes,isRetweet,repliedToUserId,repliedToUsername,replyTweetId,toxicityScore,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
511822618,5139138403,testUsername,2022-01-19 08:28:33,6988111565,some text of a tweet,1,0,1,0,False,2111017046,replyUsername,3501390164,0.092262976,40,25.89,99.0,1.0,72.57,13.33,17.5,90.0,57.5,17.5,15.0,2.5,5.0,2.5,0.0,5.0,2.5,2.5,15.0,10.0,10.0,10.0,0.0,22.5,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,20.0,0.0,2.5,0.0,2.5,12.5,2.5,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,7.5,0.0,12.5,0.0,0.0,0.0,22.5,0.0,2.5,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,15.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
3501390164,2111017046,testUsername,2022-01-19 04:09:16,6988111565,some text of a tweet,0,1,0,0,False,5139138403,replyUsername,7394828302,0.09387396,48,85.32,79.76,7.84,92.4,24.0,25.0,77.08,47.92,10.42,8.33,2.08,0.0,0.0,0.0,6.25,2.08,4.17,18.75,6.25,0.0,12.5,0.0,14.58,6.25,4.17,2.08,2.08,2.08,8.33,6.25,2.08,0.0,2.08,0.0,10.42,0.0,2.08,0.0,2.08,4.17,2.08,0.0,0.0,2.08,0.0,0.0,2.08,0.0,0.0,2.08,2.08,0.0,2.08,0.0,0.0,10.42,0.0,4.17,4.17,4.17,0.0,2.08,8.33,0.0,8.33,0.0,6.25,2.08,2.08,2.08,0.0,0.0,0.0,2.08,2.08,0.0,2.08,0.0,0.0,0.0,12.5,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,6.25
7394828302,5139138403,testUsername,2022-01-19 03:52:54,6988111565,some text of a tweet,0,1,1,0,False,2111017046,replyUsername,3966696310,0.028267438,39,77.75,50.0,46.75,73.64,6.5,28.21,79.49,43.59,15.38,10.26,5.13,2.56,2.56,0.0,0.0,5.13,2.56,15.38,7.69,0.0,2.56,2.56,7.69,5.13,0.0,2.56,0.0,0.0,7.69,5.13,2.56,0.0,0.0,0.0,7.69,0.0,2.56,0.0,2.56,7.69,2.56,0.0,0.0,0.0,0.0,5.13,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,2.56,2.56,2.56,0.0,2.56,0.0,12.82,0.0,7.69,2.56,5.13,0.0,10.26,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.21,12.82,2.56,0.0,0.0,2.56,0.0,0.0,0.0,2.56,0.0,7.69
3966696310,2111017046,testUsername,2022-01-19 03:49:12,6988111565,some text of a tweet,0,1,0,0,False,5139138403,replyUsername,2823001123,0.016798683,43,87.78,50.0,49.53,69.6,8.6,23.26,69.77,30.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,11.63,6.98,0.0,9.3,2.33,13.95,0.0,0.0,0.0,2.33,2.33,6.98,4.65,2.33,0.0,2.33,0.0,9.3,0.0,2.33,0.0,2.33,11.63,4.65,0.0,4.65,4.65,0.0,6.98,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,2.33,0.0,2.33,0.0,0.0,13.95,2.33,13.95,4.65,4.65,4.65,6.98,0.0,0.0,4.65,0.0,0.0,2.33,0.0,2.33,0.0,0.0,0.0,23.26,9.3,2.33,0.0,0.0,2.33,0.0,0.0,0.0,2.33,0.0,6.98
9643391694,8183505191,testUsername,2022-01-19 03:48:52,6988111565,some text of a tweet,0,0,1,0,False,3404181680,replyUsername,2906198739,0.017076347,8,72.69,99.0,1.0,25.77,8.0,25.0,25.0,12.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2823001123,5139138403,testUsername,2022-01-19 03:15:53,6988111565,some text of a tweet,0,1,1,0,False,2111017046,replyUsername,6364322190,0.024490505,12,99.0,79.76,1.79,25.77,4.0,33.33,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
6364322190,2111017046,testUsername,2022-01-19 03:12:22,6988111565,some text of a tweet,0,1,0,0,False,5139138403,replyUsername,1764275680,0.0224908,16,93.26,10.58,74.76,99.0,5.33,25.0,75.0,50.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,25.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,6.25,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,12.5,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,18.75
1764275680,5139138403,testUsername,2022-01-19 03:10:47,6988111565,some text of a tweet,0,1,1,0,False,2111017046,replyUsername,6151694612,0.0186035,12,81.63,79.76,23.51,25.77,6.0,25.0,66.67,33.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,16.67,0.0,8.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,8.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
6151694612,2111017046,testUsername,2022-01-19 03:09:33,6988111565,some text of a tweet,0,1,0,0,False,5139138403,replyUsername,6808253091,0.016104523,8,72.69,99.0,74.76,99.0,4.0,12.5,62.5,37.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,37.5
632168124,3404181680,testUsername,2022-01-19 02:27:28,6988111565,some text of a tweet,0,0,0,0,False,8266466438,replyUsername,3256851477,0.0129808,10,8.69,97.69,93.3,99.0,10.0,10.0,90.0,40.0,40.0,30.0,20.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,30.0
6808253091,5139138403,testUsername,2022-01-19 02:04:34,6988111565,some text of a tweet,0,1,1,0,False,2111017046,replyUsername,213049427,0.03204437,31,98.49,90.14,60.4,83.22,15.5,29.03,80.65,48.39,9.68,3.23,0.0,3.23,0.0,0.0,0.0,6.45,6.45,22.58,3.23,3.23,3.23,0.0,6.45,3.23,0.0,0.0,0.0,0.0,9.68,6.45,3.23,0.0,0.0,0.0,12.9,0.0,3.23,0.0,3.23,6.45,0.0,3.23,0.0,0.0,0.0,3.23,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,6.45,3.23,3.23,0.0,0.0,0.0,0.0,9.68,0.0,19.35,0.0,9.68,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68
643907540,2111017046,testUsername,2022-01-19 01:47:16,6988111565,some text of a tweet,0,0,1,0,False,5139138403,replyUsername,3989173049,0.06851897,16,1.0,96.95,1.0,1.0,16.0,25.0,75.0,50.0,31.25,12.5,0.0,0.0,0.0,0.0,12.5,18.75,0.0,0.0,12.5,6.25,6.25,6.25,18.75,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,6.25,25.0,0.0,6.25,0.0,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0,6.25,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,18.75
213049427,2111017046,testUsername,2022-01-19 01:46:07,6988111565,some text of a tweet,0,1,0,0,False,5139138403,replyUsername,3989173049,0.118584804,46,47.75,80.77,9.25,93.61,11.5,21.74,73.91,52.17,13.04,6.52,0.0,2.17,2.17,0.0,2.17,6.52,10.87,6.52,15.22,6.52,2.17,2.17,19.57,0.0,0.0,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,8.7,0.0,2.17,0.0,2.17,8.7,4.35,2.17,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.17,2.17,6.52,0.0,0.0,2.17,21.74,0.0,6.52,2.17,4.35,0.0,6.52,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,2.17,0.0,0.0,28.26,8.7,2.17,0.0,0.0,0.0,0.0,0.0,0.0,10.87,0.0,6.52
3989173049,5139138403,testUsername,2022-01-19 01:33:56,6988111565,some text of a tweet,0,2,1,0,False,2111017046,replyUsername,8726272096,0.29558796,15,70.69,90.87,82.75,25.77,15.0,26.67,80.0,46.67,6.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,6.67,13.33,13.33,6.67,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.67,0.0,0.0,26.67,0.0,0.0,0.0,20.0,0.0,20.0,0.0,13.33,6.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,20.0
6088014547,6733095307,testUsername,2022-01-18 21:24:15,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,6988111565,0.064523295,13,24.14,99.0,17.46,99.0,6.5,23.08,92.31,46.15,30.77,23.08,0.0,15.38,7.69,0.0,0.0,7.69,0.0,7.69,0.0,7.69,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,0.0,0.0,53.85,0.0,7.69,0.0,7.69,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,23.08,0.0,0.0,0.0,0.0,0.0,15.38,0.0,15.38,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,46.15,7.69,7.69,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,15.38
1882102779,2230545417,testUsername,2022-01-18 17:07:45,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6166828427,0.016104523,5,52.71,50.0,99.0,25.77,5.0,20.0,80.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
6166828427,2996888908,testUsername,2022-01-18 17:04:32,6988111565,some text of a tweet,0,1,1,0,False,2230545417,replyUsername,6188361025,0.029640866,8,38.6,10.58,74.76,25.77,8.0,12.5,87.5,50.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
5865789083,2996888908,testUsername,2022-01-18 08:11:58,6988111565,some text of a tweet,0,0,2,0,False,9872516116,replyUsername,9887046225,0.012217224,9,4.69,50.0,4.97,25.77,9.0,22.22,66.67,44.44,22.22,11.11,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22
6589679526,4390468866,testUsername,2022-01-18 03:29:44,6988111565,some text of a tweet,0,0,1,0,False,2996888908,replyUsername,6988111565,0.0055532837,7,29.3,99.0,13.15,99.0,7.0,14.29,71.43,42.86,28.57,28.57,14.29,0.0,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,28.57,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,14.29,0.0,42.86
9084278163,9843445366,testUsername,2022-01-17 22:53:19,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.13251819,55,98.34,70.74,2.4,5.95,55.0,14.55,58.18,32.73,3.64,0.0,0.0,0.0,0.0,0.0,0.0,3.64,1.82,21.82,1.82,1.82,7.27,0.0,9.09,3.64,3.64,0.0,1.82,3.64,1.82,0.0,1.82,0.0,1.82,0.0,5.45,0.0,1.82,0.0,3.64,7.27,0.0,1.82,3.64,0.0,3.64,0.0,1.82,1.82,0.0,0.0,1.82,0.0,1.82,0.0,0.0,5.45,0.0,0.0,3.64,0.0,1.82,1.82,5.45,0.0,12.73,1.82,10.91,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,1.82,0.0,0.0,0.0,9.09,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27
5631035859,2087079000,testUsername,2022-01-17 22:38:57,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,44499961,0.2752517,18,46.37,71.09,4.97,25.77,9.0,22.22,94.44,50.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,16.67,16.67,0.0,5.56,5.56,16.67,5.56,5.56,0.0,0.0,0.0,11.11,5.56,5.56,0.0,0.0,5.56,11.11,0.0,11.11,0.0,11.11,5.56,5.56,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,22.22,0.0,0.0,16.67,0.0,5.56,0.0,16.67,0.0,5.56,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,11.11
44499961,2996888908,testUsername,2022-01-17 22:36:52,6988111565,some text of a tweet,0,1,0,0,False,2087079000,replyUsername,2715898847,0.023632111,11,1.0,50.0,99.0,99.0,5.5,18.18,90.91,54.55,27.27,18.18,9.09,0.0,0.0,0.0,9.09,9.09,0.0,0.0,18.18,0.0,9.09,0.0,27.27,9.09,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,18.18,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0.0,18.18,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
2715898847,2087079000,testUsername,2022-01-17 22:33:15,6988111565,some text of a tweet,0,1,0,0,False,2996888908,replyUsername,448500536,0.35756677,8,72.69,99.0,1.0,99.0,4.0,0.0,75.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,12.5,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,25.0
448500536,2996888908,testUsername,2022-01-17 22:28:39,6988111565,some text of a tweet,0,1,0,0,False,2087079000,replyUsername,8103489440,0.054534122,8,11.86,99.0,7.84,25.77,8.0,12.5,75.0,62.5,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5
8103489440,2087079000,testUsername,2022-01-17 22:26:40,6988111565,some text of a tweet,0,1,1,0,False,2996888908,replyUsername,6988111565,0.4151741,23,35.67,33.19,54.89,25.77,3.83,13.04,91.3,43.48,13.04,4.35,0.0,0.0,0.0,0.0,4.35,8.7,4.35,8.7,13.04,4.35,4.35,4.35,26.09,17.39,8.7,4.35,0.0,4.35,8.7,4.35,4.35,0.0,0.0,0.0,13.04,0.0,4.35,0.0,4.35,26.09,0.0,4.35,0.0,8.7,0.0,13.04,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,26.09,0.0,8.7,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,17.39,0.0,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,8.7
2896503596,6136307887,testUsername,2022-01-17 14:05:45,6988111565,some text of a tweet,0,0,0,0,False,2996888908,replyUsername,6988111565,0.007184561,24,88.46,99.0,7.84,25.77,24.0,37.5,45.83,12.5,8.33,8.33,0.0,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,12.5,0.0,8.33,0.0,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,41.67,4.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,29.17
